date,series,preprocessing.y,preprocessing.y_f,preprocessing.y_ef,preprocessing.yc,preprocessing.yc_f,preprocessing.yc_ef,preprocessing.l,preprocessing.y_lin,preprocessing.y_lin_f,preprocessing.ycal,preprocessing.ycal_f,preprocessing.det,preprocessing.det_f,preprocessing.l_f,preprocessing.l_b,preprocessing.cal,preprocessing.cal_f,preprocessing.tde,preprocessing.tde_f,preprocessing.mhe,preprocessing.mhe_f,preprocessing.ee,preprocessing.ee_f,preprocessing.omhe,preprocessing.omhe_f,preprocessing.out,preprocessing.out_f,preprocessing.out_i,preprocessing.out_i_f,preprocessing.out_t,preprocessing.out_t_f,preprocessing.out_s,preprocessing.out_s_f,preprocessing.reg,preprocessing.reg_f,preprocessing.reg_t,preprocessing.reg_t_f,preprocessing.reg_s,preprocessing.reg_s_f,preprocessing.reg_i,preprocessing.reg_i_f,preprocessing.reg_sa,preprocessing.reg_sa_f,preprocessing.reg_y,preprocessing.reg_y_f,preprocessing.reg_u,preprocessing.reg_u_f,preprocessing.fullresiduals,preprocessing.fcasts(-2),preprocessing.bcasts(-2),preprocessing.lin_fcasts(-2),preprocessing.lin_bcasts(-2),preprocessing.efcasts(-2),decomposition.y_cmp,decomposition.y_cmp_f,decomposition.t_cmp,decomposition.t_cmp_f,decomposition.sa_cmp,decomposition.s_cmp,decomposition.s_cmp_f,decomposition.i_cmp,decomposition.a-tables.a1,decomposition.a-tables.a1a,decomposition.a-tables.a6,decomposition.a-tables.a7,decomposition.a-tables.a8t,decomposition.a-tables.a8s,decomposition.a-tables.a8i,decomposition.a-tables.a8,decomposition.a-tables.a9,decomposition.a-tables.a9sa,decomposition.a-tables.a9u,decomposition.a-tables.a9ser,decomposition.b-tables.b1,decomposition.b-tables.b2,decomposition.b-tables.b3,decomposition.b-tables.b4,decomposition.b-tables.b5,decomposition.b-tables.b6,decomposition.b-tables.b7,decomposition.b-tables.b8,decomposition.b-tables.b9,decomposition.b-tables.b10,decomposition.b-tables.b11,decomposition.b-tables.b13,decomposition.b-tables.b17,decomposition.b-tables.b20,decomposition.d-tables.d1,decomposition.d-tables.d2,decomposition.d-tables.d4,decomposition.d-tables.d5,decomposition.d-tables.d6,decomposition.d-tables.d7,decomposition.d-tables.d8,decomposition.d-tables.d9,decomposition.d-tables.d10_lin,decomposition.d-tables.d11_lin,decomposition.d-tables.d12_lin,decomposition.d-tables.d13_lin,decomposition.d-tables.d10,decomposition.d-tables.d11,decomposition.d-tables.d12,decomposition.d-tables.d13,decomposition.d-tables.d16,decomposition.d-tables.d18,decomposition.d-tables.d10a,decomposition.d-tables.d10a_lin,decomposition.d-tables.d11a,decomposition.d-tables.d11a_lin,decomposition.d-tables.d12a,decomposition.d-tables.d12a_lin,decomposition.d-tables.d16a,decomposition.c-tables.c1,decomposition.c-tables.c2,decomposition.c-tables.c4,decomposition.c-tables.c5,decomposition.c-tables.c6,decomposition.c-tables.c7,decomposition.c-tables.c9,decomposition.c-tables.c10,decomposition.c-tables.c11,decomposition.c-tables.c13,decomposition.c-tables.c17,decomposition.c-tables.c20,decomposition.e-tables.e1,decomposition.e-tables.e2,decomposition.e-tables.e3,decomposition.e-tables.e11,final.y,final.y_f,final.t,final.t_f,final.sa,final.sa_f,final.s,final.s_f,final.i,final.i_f
2020-11-01,143.5,143.5,,,143.5,,,143.5,143.5,,143.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,143.5,,139.4999913082289,,139.49998996304336,4.000010036956631,,-1.3451855522816913e-06,143.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.5,139.5,4.0,,3.9999999999999947,139.5,139.49999999999997,4.000000000000028,,4.000000000000005,139.5,2.842170943040401e-14,1.0,0.0,143.5,139.5,4.0,3.9999999999999947,139.5,139.499999994627,4.0000000053730105,,4.000010036956631,139.49998996304336,139.4999913082289,-1.3451855522816913e-06,4.000010036956631,139.49998996304336,139.4999913082289,-1.3451855522816913e-06,4.000010036956638,7.105427357601002e-15,,,,,,,,143.5,139.5,4.0,3.9999999999999947,139.5,139.49999999999997,4.000000000000028,4.000000875937787,139.4999991240622,-8.759377578826388e-07,1.0,0.0,143.5,139.49998996304336,-1.3451855522816913e-06,139.49998996304336,143.5,,139.4999913082289,,139.49998996304336,,4.000010036956631,,-1.3451855522816913e-06,
2020-12-01,139.75,139.75,,,139.75,,,139.75,139.75,,139.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,139.75,,139.74998880906602,,139.74997768093706,2.2319062932540934e-05,,-1.1128128960535832e-05,139.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.75,139.75,0.0,,-4.191091917959966e-15,139.75,139.75,0.0,,-7.514746239662956e-15,139.75,0.0,1.0,0.0,139.75,139.75,0.0,3.109949103796694e-08,139.7499999689005,139.74999995101604,4.8983963552018395e-08,,2.2319062932540934e-05,139.74997768093706,139.74998880906602,-1.1128128960535832e-05,2.2319062932540934e-05,139.74997768093706,139.74998880906602,-1.1128128960535832e-05,2.2319062935594047e-05,3.0531133177191805e-15,,,,,,,,139.75,139.75,0.0,-4.191091917959966e-15,139.75,139.75,0.0,-1.073678395524524e-07,139.75000010736784,1.0736783906395431e-07,1.0,0.0,139.75,139.74997768093706,-1.1128128960535832e-05,139.74997768093706,139.75,,139.74998880906602,,139.74997768093706,,2.2319062932540934e-05,,-1.1128128960535832e-05,
2021-01-01,138.0,138.0,,,138.0,,,138.0,138.0,,138.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,138.0,,139.99999386064965,,139.9999953557865,-1.9999953557865047,,1.495136842777356e-06,138.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,140.0,-2.0,,-2.000000000000004,140.0,140.0,-2.0,,-2.000000000000003,140.0,0.0,1.0,0.0,138.0,140.0,-2.0,-1.9999998756020227,139.99999987560201,139.999999870229,-1.9999998702290043,,-1.9999953557865047,139.9999953557865,139.99999386064965,1.495136842777356e-06,-1.9999953557865047,139.9999953557865,139.99999386064965,1.495136842777356e-06,-1.9999953557864956,9.103828801926284e-15,,,,,,,,138.0,140.0,-2.0,-2.000000000000004,140.0,140.0,-2.0,-2.0000011129576967,140.0000011129577,1.1129577046631312e-06,1.0,0.0,138.0,139.9999953557865,1.495136842777356e-06,139.9999953557865,138.0,,139.99999386064965,,139.9999953557865,,-1.9999953557865047,,1.495136842777356e-06,
2021-02-01,142.25,142.25,,,142.25,,,142.25,142.25,,142.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,142.25,,140.25000027804637,,140.25000611211323,1.9999938878867767,,5.834066854504272e-06,142.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.25,140.24999999999997,2.0000000000000284,,2.000000000000015,140.24999999999997,140.24999999999997,2.0000000000000284,,1.9999999999999962,140.25,2.842170943040401e-14,1.0,0.0,142.25,140.24999999999997,2.0000000000000284,2.0000002487959776,140.24999975120403,140.24999969808798,2.0000003019120243,,1.9999938878867767,140.25000611211323,140.25000027804637,5.834066854504272e-06,1.9999938878867767,140.25000611211323,140.25000027804637,5.834066854504272e-06,1.9999938878867738,-2.886579864025407e-15,,,,,,,,142.25,140.24999999999997,2.0000000000000284,2.000000000000015,140.24999999999997,140.24999999999997,2.0000000000000284,1.999996709085761,140.25000329091424,3.290914264653111e-06,1.0,0.0,142.25,140.25000611211323,5.834066854504272e-06,140.25000611211323,142.25,,140.25000027804637,,140.25000611211323,,1.9999938878867767,,5.834066854504272e-06,
2021-03-01,145.5,145.5,,,145.5,,,145.5,145.5,,145.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,145.5,,140.5000017320232,,140.50000775386226,4.999992246137729,,6.021839055847522e-06,145.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,140.5,5.0,,4.999999999999996,140.5,140.5,5.0,,4.99999999999999,140.5,0.0,1.0,0.0,145.5,140.5,5.0,5.00000037319394,140.49999962680607,140.49999949585813,5.000000504141866,,4.999992246137729,140.50000775386226,140.5000017320232,6.021839055847522e-06,4.999992246137729,140.50000775386226,140.5000017320232,6.021839055847522e-06,4.999992246137737,7.993605777301127e-15,,,,,,,,145.5,140.5,5.0,4.999999999999996,140.5,140.5,5.0,4.99999634482286,140.50000365517715,3.655177152950273e-06,1.0,0.0,145.5,140.50000775386226,6.021839055847522e-06,140.50000775386226,145.5,,140.5000017320232,,140.50000775386226,,4.999992246137729,,6.021839055847522e-06,
2021-04-01,143.75,143.75,,,143.75,,,143.75,143.75,,143.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,143.75,,140.74999812191822,,140.74999792374214,3.000002076257863,,-1.9817608176708745e-07,143.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.75,140.75,3.0,,2.9999999999999947,140.75,140.75,3.0,,2.9999999999999964,140.75,0.0,1.0,0.0,143.75,140.75,3.0,3.00000049759192,140.7499995024081,140.74999952946501,3.000000470534985,,3.000002076257863,140.74999792374214,140.74999812191822,-1.9817608176708745e-07,3.000002076257863,140.74999792374214,140.74999812191822,-1.9817608176708745e-07,3.000002076257857,-5.773159728050814e-15,,,,,,,,143.75,140.75,3.0,2.9999999999999947,140.75,140.75,3.0,2.9999988635379276,140.75000113646206,1.1364620604581432e-06,1.0,0.0,143.75,140.74999792374214,-1.9817608176708745e-07,140.74999792374214,143.75,,140.74999812191822,,140.74999792374214,,3.000002076257863,,-1.9817608176708745e-07,
2021-05-01,141.0,141.0,,,141.0,,,141.0,141.0,,141.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,141.0,,140.99999544451651,,140.99998730941005,1.2690589956262006e-05,,-8.135106469353559e-06,141.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,,-5.551115123125783e-15,141.0,141.0,0.0,,1.3285668861347709e-15,141.0,0.0,1.0,0.0,141.0,141.0,0.0,6.219899017501085e-07,140.9999993780101,140.99999997855915,2.1440854425236466e-08,,1.2690589956262006e-05,140.99998730941005,140.99999544451651,-8.135106469353559e-06,1.2690589956262006e-05,140.99998730941005,140.99999544451651,-8.135106469353559e-06,1.2690589954900133e-05,-1.3618731251226202e-15,,,,,,,,141.0,141.0,0.0,-5.551115123125783e-15,141.0,141.0,0.0,2.5974559336579737e-06,140.99999740254407,-2.5974559321184643e-06,1.0,0.0,141.0,140.99998730941005,-8.135106469353559e-06,140.99998730941005,141.0,,140.99999544451651,,140.99998730941005,,1.2690589956262006e-05,,-8.135106469353559e-06,
2021-06-01,138.25,138.25,,,138.25,,,138.25,138.25,,138.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,138.25,,141.2500000665601,,141.24999664411453,-2.999996644114533,,-3.4224455589537683e-06,138.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.25,141.25,-3.0,,-2.9999999999999956,141.25,141.25,-3.0,,-3.000000000000001,141.25,0.0,1.0,0.0,138.25,141.25,-3.0,-3.000000746387882,141.25000074638788,141.25000074638788,-3.000000746387883,,-2.999996644114533,141.24999664411453,141.2500000665601,-3.4224455589537683e-06,-2.999996644114533,141.24999664411453,141.2500000665601,-3.4224455589537683e-06,-2.999996644114532,1.3322676295501878e-15,,,,,,,,138.25,141.25,-3.0,-2.9999999999999956,141.25,141.25,-3.0,-2.999995037036706,141.2499950370367,-4.9629632883352315e-06,1.0,0.0,138.25,141.24999664411453,-3.4224455589537683e-06,141.24999664411453,138.25,,141.2500000665601,,141.24999664411453,,-2.999996644114533,,-3.4224455589537683e-06,
2021-07-01,136.5,136.5,,,136.5,,,136.5,136.5,,136.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,136.5,,141.50001094574804,,141.50001276746454,-5.000012767464553,,1.8217164949874132e-06,136.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5,141.5,-5.0,,-5.000000000000005,141.5,141.49999999999994,-4.999999999999943,,-4.999999999999993,141.5,5.684341886080802e-14,1.0,0.0,136.5,141.5,-5.0,-5.000002114765688,141.5000021147657,141.50000151421665,-5.000001514216649,,-5.000012767464553,141.50001276746454,141.50001094574804,1.8217164949874132e-06,-5.000012767464553,141.50001276746454,141.50001094574804,1.8217164949874132e-06,-5.00001276746454,1.3322676295501878e-14,,,,,,,,136.5,141.5,-5.0,-5.000000000000005,141.5,141.49999999999994,-4.999999999999943,-4.999995531152179,141.49999553115217,-4.4688477771615e-06,1.0,0.0,136.5,141.50001276746454,1.8217164949874132e-06,141.50001276746454,136.5,,141.50001094574804,,141.50001276746454,,-5.000012767464553,,1.8217164949874132e-06,
2021-08-01,137.75,137.75,,,137.75,,,137.75,137.75,,137.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,137.75,,141.75002898744725,,141.75002528941852,-4.0000252894185175,,-3.6980287347887497e-06,137.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.75,141.74999999999997,-3.9999999999999716,,-3.9999999999999867,141.75,141.75,-4.0,,-3.999999999999999,141.75,0.0,1.0,0.0,137.75,141.74999999999997,-3.9999999999999716,-4.000001990367692,141.75000199036768,141.75000271280754,-4.000002712807543,,-4.0000252894185175,141.75002528941852,141.75002898744725,-3.6980287347887497e-06,-4.0000252894185175,141.75002528941852,141.75002898744725,-3.6980287347887497e-06,-4.000025289418517,8.881784197001252e-16,,,,,,,,137.75,141.74999999999997,-3.9999999999999716,-3.9999999999999867,141.75,141.75,-4.0,-3.9999981268428195,141.74999812684283,-1.8731571742591768e-06,1.0,0.0,137.75,141.75002528941852,-3.6980287347887497e-06,141.75002528941852,137.75,,141.75002898744725,,141.75002528941852,,-4.0000252894185175,,-3.6980287347887497e-06,
2021-09-01,141.0,141.0,,,141.0,,,141.0,141.0,,141.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,141.0,,142.0000277751691,,142.00002984554573,-1.0000298455457293,,2.0703766381302557e-06,141.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,142.0,-1.0,,-1.0000000000000058,142.0,142.0,-1.0,,-0.9999999999999958,142.0,0.0,1.0,0.0,141.0,142.0,-1.0,-1.0000018659697292,142.00000186596972,142.0000022585959,-1.000002258595913,,-1.0000298455457293,142.00002984554573,142.0000277751691,2.0703766381302557e-06,-1.0000298455457293,142.00002984554573,142.0000277751691,2.0703766381302557e-06,-1.0000298455457255,3.774758283725532e-15,,,,,,,,141.0,142.0,-1.0,-1.0000000000000058,142.0,142.0,-1.0,-1.00000052527166,142.00000052527167,5.252716732684348e-07,1.0,0.0,141.0,142.00002984554573,2.0703766381302557e-06,142.00002984554573,141.0,,142.0000277751691,,142.00002984554573,,-1.0000298455457293,,2.0703766381302557e-06,
2021-10-01,143.25,143.25,,,143.25,,,143.25,143.25,,143.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,143.25,,142.25000213823776,,142.2500238830774,0.9999761169226099,,2.1744839642678926e-05,143.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.25,142.24999999999997,1.0000000000000284,,1.0000000000000129,142.25,142.24999999999997,1.0000000000000284,,1.0000000000000082,142.25,2.842170943040401e-14,1.0,0.0,143.25,142.24999999999997,1.0000000000000284,0.9999982584282708,142.25000174157174,142.2499997936872,1.0000002063127909,,0.9999761169226099,142.2500238830774,142.25000213823776,2.1744839642678926e-05,0.9999761169226099,142.2500238830774,142.25000213823776,2.1744839642678926e-05,0.9999761169225962,-1.3655743202889425e-14,,,,,,,,143.25,142.24999999999997,1.0000000000000284,1.0000000000000129,142.25,142.24999999999997,1.0000000000000284,0.9999989453476639,142.25000105465233,1.0546523583343514e-06,1.0,0.0,143.25,142.2500238830774,2.1744839642678926e-05,142.2500238830774,143.25,,142.25000213823776,,142.2500238830774,,0.9999761169226099,,2.1744839642678926e-05,
2021-11-01,146.5,146.5,,,146.5,,,146.5,146.5,,146.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,146.5,,142.49997135867906,,142.50001546723374,3.999984532766269,,4.4108554675403866e-05,146.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.5,142.5,4.0,,3.9999999999999933,142.5,142.49999999999997,4.000000000000028,,4.000000000000009,142.5,2.842170943040401e-14,1.0,0.0,146.5,142.5,4.0,3.9999983828262327,142.50000161717378,142.49999676279975,4.0000032372002465,,3.999984532766269,142.50001546723374,142.49997135867906,4.4108554675403866e-05,3.999984532766269,142.50001546723374,142.49997135867906,4.4108554675403866e-05,3.9999845327662626,-6.217248937900877e-15,,,,,,,,146.5,142.5,4.0,3.9999999999999933,142.5,142.49999999999997,4.000000000000028,3.999999435128687,142.5000005648713,5.64871328379013e-07,1.0,0.0,146.5,142.50001546723374,4.4108554675403866e-05,142.50001546723374,146.5,,142.49997135867906,,142.50001546723374,,3.999984532766269,,4.4108554675403866e-05,
2021-12-01,142.75,142.75,,,142.75,,,142.75,142.75,,142.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,142.75,,142.74995846356546,,142.7498338734308,0.00016612656922438036,,-0.00012459013467491786,142.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.75,142.75,0.0,,-5.662137425588298e-15,142.75,142.75,0.0,,-6.4574521760366725e-15,142.75,0.0,1.0,0.0,142.75,142.75,0.0,1.6880435212449393e-05,142.74998311956477,142.7499948365942,5.163405802477428e-06,,0.00016612656922438036,142.7498338734308,142.74995846356546,-0.00012459013467491786,0.00016612656922438036,142.7498338734308,142.74995846356546,-0.00012459013467491786,0.00016612656921211055,-1.2269807565801205e-14,,,,,,,,142.75,142.75,0.0,-5.662137425588298e-15,142.75,142.75,0.0,-1.6962467501972315e-06,142.75000169624676,1.6962467555003968e-06,1.0,0.0,142.75,142.7498338734308,-0.00012459013467491786,142.7498338734308,142.75,,142.74995846356546,,142.7498338734308,,0.00016612656922438036,,-0.00012459013467491786,
2022-01-01,141.0,141.0,,,141.0,,,141.0,141.0,,141.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,141.0,,142.99997049915868,,143.00001841965639,-2.0000184196563784,,4.79204977068548e-05,141.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,143.0,-2.0,,-2.0000000000000053,143.0,143.0,-2.0,,-2.0000000000000018,143.0,0.0,1.0,0.0,141.0,143.0,-2.0,-1.99999952877114,142.99999952877113,142.99999467439713,-1.9999946743971293,,-2.0000184196563784,143.00001841965639,142.99997049915868,4.79204977068548e-05,-2.0000184196563784,143.00001841965639,142.99997049915868,4.79204977068548e-05,-2.000018419656385,-6.661338147750939e-15,,,,,,,,141.0,143.0,-2.0,-2.0000000000000053,143.0,143.0,-2.0,-2.000003134911182,143.0000031349112,3.1349111964118492e-06,1.0,0.0,141.0,143.00001841965639,4.79204977068548e-05,143.00001841965639,141.0,,142.99997049915868,,143.00001841965639,,-2.0000184196563784,,4.79204977068548e-05,
2022-02-01,145.25,145.25,,,145.25,,,145.25,145.25,,145.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,145.25,,143.24999347371002,,143.2500243751984,1.9999756248016083,,3.090148837259221e-05,145.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.25,143.24999999999997,2.0000000000000284,,2.0000000000000195,143.24999999999997,143.25,2.0,,1.9999999999999993,143.25,0.0,1.0,0.0,145.25,143.24999999999997,2.0000000000000284,2.0000024352335233,143.2499975647665,143.2499945963051,2.0000054036948995,,1.9999756248016083,143.2500243751984,143.24999347371002,3.090148837259221e-05,1.9999756248016083,143.2500243751984,143.24999347371002,3.090148837259221e-05,1.999975624801607,-1.3322676295501878e-15,,,,,,,,145.25,143.24999999999997,2.0000000000000284,2.0000000000000195,143.24999999999997,143.25,2.0,1.9999950850233432,143.25000491497667,4.914976670988835e-06,1.0,0.0,145.25,143.2500243751984,3.090148837259221e-05,143.2500243751984,145.25,,143.24999347371002,,143.2500243751984,,1.9999756248016083,,3.090148837259221e-05,
2022-03-01,148.5,148.5,,,148.5,,,148.5,148.5,,148.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,148.5,,143.50000758962966,,143.50001362464738,4.999986375352611,,6.03501771934134e-06,148.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.5,143.5,5.0,,4.999999999999994,143.5,143.5,5.0,,5.000002336116834,143.49999766388316,-2.336116835977009e-06,1.0,0.0,148.5,143.5,5.0,5.000004399238143,143.49999560076185,143.4999937048218,5.000006295178196,,4.999986375352611,143.50001362464738,143.50000758962966,6.03501771934134e-06,4.999986375352611,143.50001362464738,143.50000758962966,6.03501771934134e-06,4.99998637535262,8.881784197001252e-15,,,,,,,,148.5,143.5,5.0,4.999999999999994,143.5,143.5,5.0,5.000000401825351,143.49999959817464,-4.0182536054089724e-07,1.0,0.0,148.5,143.50001362464738,6.03501771934134e-06,143.50001362464738,148.5,,143.50000758962966,,143.50001362464738,,4.999986375352611,,6.03501771934134e-06,
2022-04-01,146.75,146.75,,,146.75,,,146.75,146.75,,146.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,146.75,,143.75000691969743,,143.74999548823456,3.000004511765438,,-1.1431462866084985e-05,146.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.75,143.75,3.0,,2.9999999999999933,143.75,143.75,3.0,,3.000009278591498,143.7499907214085,-9.278591505790246e-06,1.0,0.0,146.75,143.75,3.0,3.0000063632427842,143.7499936367572,143.74999479216905,3.0000052078309523,,3.000004511765438,143.74999548823456,143.75000691969743,-1.1431462866084985e-05,3.000004511765438,143.74999548823456,143.75000691969743,-1.1431462866084985e-05,3.0000045117654395,1.3322676295501878e-15,,,,,,,,146.75,143.75,3.0,2.9999999999999933,143.75,143.75,3.0,3.000007348543445,143.74999265145655,-7.348543448415512e-06,1.0,0.0,146.75,143.74999548823456,-1.1431462866084985e-05,143.74999548823456,146.75,,143.75000691969743,,143.74999548823456,,3.000004511765438,,-1.1431462866084985e-05,
2022-05-01,144.0,144.0,,,144.0,,,144.0,144.0,,144.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,144.0,,144.0000131713641,,143.99999644769193,3.552308072303964e-06,,-1.6723672160878778e-05,144.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0,0.0,,-6.6058269965196814e-15,144.0,144.0,0.0,,1.3486903581697943e-05,143.99998651309642,-1.348690358327076e-05,1.0,0.0,144.0,144.0,0.0,8.327247423358911e-06,143.99999167275257,144.00000115426568,-1.1542656750407332e-06,,3.552308072303964e-06,143.99999644769193,144.0000131713641,-1.6723672160878778e-05,3.552308072303964e-06,143.99999644769193,144.0000131713641,-1.6723672160878778e-05,3.5523080725852196e-06,2.812555960698959e-16,,,,,,,,144.0,144.0,0.0,-6.6058269965196814e-15,144.0,144.0000000046559,-4.6559023303416325e-09,5.737224448520997e-07,143.99999942627755,-5.783783478818805e-07,1.0,0.0,144.0,143.99999644769193,-1.6723672160878778e-05,143.99999644769193,144.0,,144.0000131713641,,143.99999644769193,,3.552308072303964e-06,,-1.6723672160878778e-05,
2022-06-01,141.25,141.25,,,141.25,,,141.25,141.25,,141.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,141.25,,144.25006318271807,,144.25004502960857,-3.0000450296085663,,-1.815310949382365e-05,141.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.25,144.25,-3.0,,-3.000000000000003,144.25,144.25,-3.0,,-2.999986911142158,144.24998691114214,-1.3088857855336755e-05,1.0,0.0,141.25,144.25,-3.0,-3.0000132768036254,144.25001327680363,144.2500132768036,-3.0000132768035996,,-3.0000450296085663,144.25004502960857,144.25006318271807,-1.815310949382365e-05,-3.0000450296085663,144.25004502960857,144.25006318271807,-1.815310949382365e-05,-3.0000450296085717,-5.329070518200751e-15,,,,,,,,141.25,144.25,-3.0,-3.000000000000003,144.25,144.25000002952527,-3.0000000295252676,-3.0000364373973616,144.25003643739737,3.640787210201779e-05,1.0,0.0,141.25,144.25004502960857,-1.815310949382365e-05,144.25004502960857,141.25,,144.25006318271807,,144.25004502960857,,-3.0000450296085663,,-1.815310949382365e-05,
